scenario_id,ae,profile,profile_ru,curvature_radius_m,curvature_class,lateral_length_m,tubing_shoe_from_heel_m,shoe_fraction,q_std_m3_day,q_std_th_m3_day,p_heel_mpa,p_avg_lateral_mpa,p_toe_mpa,delta_p_wellbore_kpa,a_coeff,b_coeff,iterations,q_vertical_ref_m3_day,gain_vs_vertical_pct
2083,0.3,ascending,восходящий,8.0,малый,1000.0,300.0,0.3,167301.3380712305,167.3013380712305,7.5,7.498902344083963,7.497804688167927,-2.1953118320732936,236582300845.42072,8910249166186.412,7,34749.58533414408,381.4484445281837
2084,0.3,ascending,восходящий,8.0,малый,1000.0,400.0,0.4,167409.34681320578,167.4093468132058,7.5,7.4963082320829795,7.49261646416596,-7.383535834040924,236562458237.66037,8910402992553.002,6,34749.58533414408,381.75926476081855
2085,0.3,ascending,восходящий,8.0,малый,1000.0,500.0,0.5,167517.77108947362,167.51777108947363,7.5,7.493707659378738,7.487415318757476,-12.584681242523478,236542520391.2528,8910557600535.137,6,34749.58533414408,382.0712807898597
2086,0.3,ascending,восходящий,8.0,малый,1000.0,600.0,0.6,167626.4351113803,167.6264351113803,7.5,7.491100523055413,7.482201046110825,-17.798953889174726,236522519440.06537,8910712741478.225,6,34749.58533414408,382.383986742641
2087,0.3,ascending,восходящий,8.0,малый,1000.0,700.0,0.7,167735.26247852837,167.73526247852837,7.5,7.488486771711717,7.476973543423432,-23.026456576567675,236502469320.58063,8910868307659.996,5,34749.58533414408,382.6971627592801
2088,0.3,ascending,восходящий,8.0,малый,1000.0,800.0,0.8,167844.4007704443,167.8444007704443,7.5,7.485866424240064,7.471732848480129,-28.267151519871735,236482342697.80493,8911024511592.908,4,34749.58533414408,383.01123353412964
2089,0.3,ascending,восходящий,8.0,малый,1000.0,900.0,0.9,167951.65019748284,167.95165019748285,7.5,7.483238914150633,7.466477828301265,-33.52217169873532,236462545638.51114,8911178200949.818,2,34749.58533414408,383.3198686617354
2090,0.3,ascending,восходящий,8.0,малый,1000.0,1000.0,1.0,168063.55086077077,168.06355086077076,7.5,7.480605788715815,7.461211577431629,-38.78842256837069,236441870157.76593,8911338755438.496,5,34749.58533414408,383.64188880157855
2091,0.3,ascending,восходящий,8.0,малый,1100.0,0.0,0.0,176825.28971226624,176.82528971226623,7.5,7.513061073319279,7.526122146638556,26.122146638556558,231701526891.79086,7911579590373.113,8,34749.58533414408,408.8558266579432
2092,0.3,ascending,восходящий,8.0,малый,1100.0,100.0,0.09090909090909091,176952.11562944826,176.95211562944826,7.5,7.5101958419578425,7.520391683915685,20.3916839156851,231680151692.67984,7911729671694.948,8,34749.58533414408,409.22079768123024
2093,0.3,ascending,восходящий,8.0,малый,1100.0,200.0,0.18181818181818182,177079.05965796844,177.07905965796843,7.5,7.507322499047138,7.514644998094276,14.64499809427637,231658734169.46777,7911880096484.6,7,34749.58533414408,409.58610859731596
2094,0.3,ascending,восходящий,8.0,малый,1100.0,300.0,0.2727272727272727,177206.5556404757,177.2065556404757,7.5,7.504441243342425,7.508882486684852,8.88248668485229,231637200922.23572,7912031380788.513,7,34749.58533414408,409.953007889153
2095,0.3,ascending,восходящий,8.0,малый,1100.0,400.0,0.36363636363636365,177334.37050260746,177.33437050260747,7.5,7.501551903038507,7.503103806077013,3.1038060770136435,231615591057.69983,7912183250498.162,7,34749.58533414408,410.3208248311472
2096,0.3,ascending,восходящий,8.0,малый,1100.0,500.0,0.45454545454545453,177462.50575483707,177.46250575483708,7.5,7.4986544393509105,7.497308878701821,-2.691121298179267,231593904123.09192,7912335709311.998,7,34749.58533414408,410.6895637700368
2097,0.3,ascending,восходящий,8.0,малый,1100.0,600.0,0.5454545454545454,177590.96291815548,177.59096291815547,7.5,7.4957488132186105,7.49149762643722,-8.502373562780406,231572139661.8717,7912488760961.045,7,34749.58533414408,411.059229082826
2098,0.3,ascending,восходящий,8.0,малый,1100.0,700.0,0.6363636363636364,177719.62050347493,177.71962050347494,7.5,7.492834939137004,7.485669878274008,-14.330121725992733,231550318090.28323,7912642262332.146,6,34749.58533414408,411.4294711564573
2099,0.3,ascending,восходящий,8.0,малый,1100.0,800.0,0.7272727272727273,177848.7679583338,177.8487679583338,7.5,7.489912888145658,7.4798257762913165,-20.174223708683314,231528390101.3321,7912796560825.019,6,34749.58533414408,411.8011229434269
2100,0.3,ascending,восходящий,8.0,малый,1100.0,900.0,0.8181818181818182,177978.1457597552,177.9781457597552,7.5,7.486982523262313,7.473965046524626,-26.034953475374927,231506399536.56085,7912951348519.8545,5,34749.58533414408,412.17343760611226
2101,0.3,ascending,восходящий,8.0,малый,1100.0,1000.0,0.9090909090909091,178107.94182368164,178.10794182368164,7.5,7.484043865476196,7.4680877309523925,-31.91226904760733,231484314251.0038,7913106852218.472,4,34749.58533414408,412.54695591626876
2102,0.3,ascending,восходящий,8.0,малый,1100.0,1100.0,1.0,178238.32986406228,178.23832986406228,7.5,7.481096907827062,7.462193815654126,-37.80618434587386,231462104381.8708,7913263282936.188,3,34749.58533414408,412.92217777611785
2103,0.3,ascending,восходящий,8.0,малый,1200.0,0.0,0.0,186205.08977500207,186.20508977500208,7.5,7.520548569329395,7.54109713865879,41.09713865878957,227368796831.2586,7100753228544.771,8,34749.58533414408,435.8483791518558
2104,0.3,ascending,восходящий,8.0,малый,1200.0,100.0,0.08333333333333333,186352.39017755887,186.35239017755887,7.5,7.517395982455047,7.5347919649100925,34.79196491009279,227345792815.1051,7100900873090.252,8,34749.58533414408,436.2722702605998
2105,0.3,ascending,восходящий,8.0,малый,1200.0,200.0,0.16666666666666666,186500.09777850632,186.5000977785063,7.5,7.514233678262961,7.528467356525923,28.467356525921804,227322698594.15186,7101049146705.23,8,34749.58533414408,436.6973331772565
2106,0.3,ascending,восходящий,8.0,малый,1200.0,300.0,0.25,186648.2147813234,186.6482147813234,7.5,7.511061605364457,7.522123210728915,22.12321072891484,227299513569.36124,7101198053841.076,8,34749.58533414408,437.1235742428485
2107,0.3,ascending,восходящий,8.0,малый,1200.0,400.0,0.3333333333333333,186796.74340778965,186.79674340778965,7.5,7.507879711957179,7.515759423914357,15.759423914357459,227276237135.94586,7101347598994.003,8,34749.58533414408,437.5509998510624
2108,0.3,ascending,восходящий,8.0,малый,1200.0,500.0,0.4166666666666667,186945.4799405863,186.9454799405863,7.5,7.50468783868579,7.509375677371581,9.375677371581002,227252901015.9762,7101497578869.831,7,34749.58533414408,437.97902375801385
2109,0.3,ascending,восходящий,8.0,малый,1200.0,600.0,0.5,187094.87645510913,187.09487645510913,7.5,7.501486172575833,7.502972345151664,2.9723451516647366,227229434008.42746,7101648451718.143,7,34749.58533414408,438.40894691561783
2110,0.3,ascending,восходящий,8.0,малый,1200.0,700.0,0.5833333333333334,187244.6884479135,187.24468844791352,7.5,7.498274524142558,7.4965490482851145,-3.4509517148854174,227205874188.7307,7101799973503.937,7,34749.58533414408,438.8400657084432
2111,0.3,ascending,восходящий,8.0,малый,1200.0,800.0,0.6666666666666666,187394.91810881798,187.394918108818,7.5,7.4950528401293255,7.49010568025865,-9.894319741349733,227182220946.795,7101952148787.413,7,34749.58533414408,439.27238643820124
2112,0.3,ascending,восходящий,8.0,малый,1200.0,900.0,0.75,187545.42038989972,187.54542038989973,7.5,7.4918210102265395,7.483642020453079,-16.35797954692108,227158496892.68564,7102104832670.151,6,34749.58533414408,439.7054916958166
2113,0.3,ascending,восходящий,8.0,малый,1200.0,1000.0,0.8333333333333334,187696.54421669422,187.69654421669424,7.5,7.488579116895641,7.4771582337912825,-22.841766208717356,227134646739.00876,7102258381650.13,6,34749.58533414408,440.1403855955318
2114,0.3,ascending,восходящий,8.0,малый,1200.0,1100.0,0.9166666666666666,187847.98417358252,187.84798417358252,7.5,7.485326987867587,7.470653975735175,-29.346024264825253,227110718387.08527,7102412488041.056,5,34749.58533414408,440.5761892329914
2115,0.3,ascending,восходящий,8.0,малый,1200.0,1200.0,1.0,187999.91761249086,187.99991761249086,7.5,7.482064628674595,7.4641292573491915,-35.87074265080865,227086683549.7002,7102567334664.561,3,34749.58533414408,441.01341297954076
2116,0.3,ascending,восходящий,8.0,малый,1300.0,0.0,0.0,195156.0833765597,195.15608337655968,7.5,7.529093368552758,7.558186737105515,58.18673710551536,223527460327.97116,6430302895970.279,8,34749.58533414408,461.6069414929224
2117,0.3,ascending,восходящий,8.0,малый,1300.0,100.0,0.07692307692307693,195324.77521789944,195.32477521789943,7.5,7.525658024093165,7.55131604818633,51.316048186330534,223502904543.1385,6430447980793.651,8,34749.58533414408,462.09239143345445
2118,0.3,ascending,восходящий,8.0,малый,1300.0,200.0,0.15384615384615385,195493.97624712874,195.49397624712873,7.5,7.522211106814881,7.544422213629762,44.422213629761806,223478243675.21603,6430593740012.618,8,34749.58533414408,462.57930668036266
2119,0.3,ascending,восходящий,8.0,малый,1300.0,300.0,0.23076923076923078,195663.6894720065,195.6636894720065,7.5,7.518752549907702,7.537505099815404,37.505099815404066,223453476962.75504,6430740178833.31,8,34749.58533414408,463.0676958891713
2120,0.3,ascending,восходящий,8.0,малый,1300.0,400.0,0.3076923076923077,195833.917927572,195.833917927572,7.5,7.515282285974418,7.5305645719488385,30.564571948838477,223428603636.32996,6430887302519.103,8,34749.58533414408,463.55756779391106
2121,0.3,ascending,восходящий,8.0,малый,1300.0,500.0,0.38461538461538464,196004.66467647933,196.00466467647934,7.5,7.511800247023749,7.523600494047498,23.600494047497946,223403622918.42838,6431035116391.447,8,34749.58533414408,464.04893120807975
2122,0.3,ascending,восходящий,8.0,малый,1300.0,600.0,0.46153846153846156,196175.93280933707,196.17593280933707,7.5,7.508306364463158,7.516612728926317,16.612728926316883,223378534023.33917,6431183625830.696,8,34749.58533414408,464.54179502562135
2123,0.3,ascending,восходящий,8.0,малый,1300.0,700.0,0.5384615384615384,196347.4781421514,196.3474781421514,7.5,7.5048004369614825,7.509600873922965,9.600873922964666,223353372453.6078,6431332621304.634,7,34749.58533414408,465.0354565503987
2124,0.3,ascending,восходящий,8.0,малый,1300.0,800.0,0.6153846153846154,196519.84482698314,196.51984482698313,7.5,7.501282690872649,7.502565381745297,2.5653817452977528,223328058041.56134,6431482578301.357,7,34749.58533414408,465.5314817063086
2125,0.3,ascending,восходящий,8.0,малый,1300.0,900.0,0.6923076923076923,196692.73873374038,196.69273873374038,7.5,7.497752886765271,7.495505773530544,-4.4942264694564145,223302633557.9786,6431633244356.758,7,34749.58533414408,466.02902406572014
2126,0.3,ascending,восходящий,8.0,малый,1300.0,1000.0,0.7692307692307693,196866.1629207585,196.8661629207585,7.5,7.494210953880997,7.488421907761996,-11.57809223800417,223277098206.88025,6431784624951.7705,7,34749.58533414408,466.5280924297035
2127,0.3,ascending,восходящий,8.0,малый,1300.0,1100.0,0.8461538461538461,197039.94935703813,197.03994935703813,7.5,7.490656753740297,7.481313507480595,-18.68649251940457,223251476428.48947,6431936575885.37,6,34749.58533414408,467.02820325004444
2128,0.3,ascending,восходящий,8.0,малый,1300.0,1200.0,0.9230769230769231,197214.5069341815,197.2145069341815,7.5,7.4870903773077915,7.474180754615581,-25.819245384418625,223225707567.06744,6432089457692.828,6,34749.58533414408,467.5305332072651
2129,0.3,ascending,восходящий,8.0,малый,1300.0,1300.0,1.0,197389.48806105336,197.38948806105336,7.5,7.48351161433004,7.46702322866008,-32.97677133991961,223199842543.89816,6432242969119.044,5,34749.58533414408,468.0340820271698
2130,0.3,ascending,восходящий,8.0,малый,1400.0,0.0,0.0,203709.74504773825,203.70974504773824,7.5,7.538676411057329,7.577352822114657,77.35282211465697,220090733006.12695,5867539305733.751,9,34749.58533414408,486.22208895131223
2131,0.3,ascending,восходящий,8.0,малый,1400.0,100.0,0.07142857142857142,203900.1594587182,203.9001594587182,7.5,7.5349637497973205,7.569927499594642,69.92749959464174,220064769408.14752,5867681369873.742,8,34749.58533414408,486.77005062955664
2132,0.3,ascending,восходящий,8.0,малый,1400.0,200.0,0.14285714285714285,204091.6559589617,204.0916559589617,7.5,7.531237933502775,7.56247586700555,62.47586700554998,220038622832.8866,5867824491745.5625,8,34749.58533414408,487.32112627089765
2133,0.3,ascending,восходящий,8.0,малый,1400.0,300.0,0.21428571428571427,204283.78030008182,204.28378030008182,7.5,7.5274984757483585,7.554996951496717,54.996951496716974,220012354775.03107,5867968335747.886,8,34749.58533414408,487.8740086701342
2134,0.3,ascending,восходящий,8.0,малый,1400.0,400.0,0.2857142857142857,204476.53651000155,204.47653651000155,7.5,7.523745291005759,7.547490582011517,47.490582011517326,219985964278.82574,5868112907932.473,8,34749.58533414408,488.4287094185494
2135,0.3,ascending,восходящий,8.0,малый,1400.0,500.0,0.35714285714285715,204669.9286563425,204.6699286563425,7.5,7.519978292930553,7.539956585861106,39.956585861106475,219959450377.6408,5868258214423.358,8,34749.58533414408,488.9852402216694
2136,0.3,ascending,восходящий,8.0,малый,1400.0,600.0,0.42857142857142855,204863.96084695388,204.8639608469539,7.5,7.5161973943515346,7.532394788703069,32.394788703069345,219932812093.80933,5868404261417.973,8,34749.58533414408,489.54361290078367
2137,0.3,ascending,восходящий,8.0,малый,1400.0,700.0,0.5,205058.63723045008,205.05863723045007,7.5,7.512402507259857,7.524805014519713,24.80501451971296,219906048438.4607,5868551055188.293,8,34749.58533414408,490.1038393944935
2138,0.3,ascending,восходящий,8.0,малый,1400.0,800.0,0.5714285714285714,205253.96199675775,205.25396199675774,7.5,7.508593542797999,7.517187085595997,17.187085595996585,219879158411.35184,5868698602082.005,8,34749.58533414408,490.66593176028573
2139,0.3,ascending,восходящий,8.0,малый,1400.0,900.0,0.6428571428571429,205449.93937767192,205.4499393776719,7.5,7.504770411248546,7.509540822497091,9.54082249709162,219852141000.69528,5868846908523.706,8,34749.58533414408,491.22990217613307
2140,0.3,ascending,восходящий,8.0,малый,1400.0,1000.0,0.7142857142857143,205646.33861807402,205.64633861807403,7.5,7.500932902262675,7.501865804525349,1.8658045253490492,219825027651.9838,5868995802674.476,7,34749.58533414408,491.7950865906047
2141,0.3,ascending,восходящий,8.0,малый,1400.0,1100.0,0.7857142857142857,205843.6854538107,205.8436854538107,7.5,7.497081196869552,7.494162393739105,-5.8376062608953285,219797745332.12152,5869145686518.513,7,34749.58533414408,492.36299793066536
